2024-01-18 16:40:02,764 INFO    StreamThr :29000 [internal.py:wandb_internal():86] W&B internal server running at pid: 29000, started at: 2024-01-18 16:40:02.763772
2024-01-18 16:40:03,094 DEBUG   HandlerThread:29000 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-381.el9.x86_64-x86_64-with-glibc2.34', 'python': '3.9.18', 'heartbeatAt': '2024-01-18T21:40:03.088893', 'startedAt': '2024-01-18T21:40:02.761717', 'docker': None, 'cuda': None, 'args': ('--compile=False',), 'state': 'running', 'program': '/home/robertthomas/rileyProject/demucs/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/rtavasso1/demucs', 'commit': 'c88061daba9ce55ab4a19108fbee4e95125295a5'}, 'email': 'timurichk@yahoo.com', 'root': '/home/robertthomas/rileyProject/demucs', 'host': 'localhost.localdomain', 'username': 'robertthomas', 'executable': '/home/robertthomas/miniconda3/envs/demucsRiley/bin/python', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3085.371125, 'min': 800.0, 'max': 4937.5}, 'cpu_freq_per_core': [{'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 5731.876, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 69.9375, 'used': 16.511310577392578}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.28952407836914}}
2024-01-18 16:40:03,094 INFO    HandlerThread:29000 [system_monitor.py:probe():224] Finished collecting system info
2024-01-18 16:40:03,094 INFO    HandlerThread:29000 [system_monitor.py:probe():227] Publishing system info
2024-01-18 16:40:03,095 DEBUG   HandlerThread:29000 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-01-18 16:40:03,789 DEBUG   HandlerThread:29000 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-18 16:40:03,790 INFO    HandlerThread:29000 [system_monitor.py:probe():229] Finished publishing system info
2024-01-18 16:40:03,792 DEBUG   SenderThread:29000 [sender.py:send():382] send: files
2024-01-18 16:40:03,792 INFO    SenderThread:29000 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-18 16:40:03,794 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: python_packages
2024-01-18 16:40:03,794 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: python_packages
2024-01-18 16:40:03,795 DEBUG   SenderThread:29000 [sender.py:send():382] send: telemetry
2024-01-18 16:40:03,795 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 16:40:03,795 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: stop_status
2024-01-18 16:40:03,837 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 16:40:03,980 INFO    Thread-12 :29000 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/requirements.txt
2024-01-18 16:40:03,980 INFO    Thread-12 :29000 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/conda-environment.yaml
2024-01-18 16:40:03,980 INFO    Thread-12 :29000 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/wandb-metadata.json
2024-01-18 16:40:04,022 INFO    wandb-upload_0:29000 [upload_job.py:push():131] Uploaded file /tmp/tmp3qq0pqsowandb/vo66lxuv-wandb-metadata.json
2024-01-18 16:40:07,980 INFO    Thread-12 :29000 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/output.log
2024-01-18 16:40:08,143 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 16:40:09,981 INFO    Thread-12 :29000 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/output.log
2024-01-18 16:40:13,143 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 16:40:18,144 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 16:40:18,800 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 16:40:18,800 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: stop_status
2024-01-18 16:40:18,816 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 16:40:23,948 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 16:40:28,948 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 16:40:30,210 DEBUG   SenderThread:29000 [sender.py:send():382] send: exit
2024-01-18 16:40:30,210 INFO    SenderThread:29000 [sender.py:send_exit():589] handling exit code: 255
2024-01-18 16:40:30,210 INFO    SenderThread:29000 [sender.py:send_exit():591] handling runtime: 27
2024-01-18 16:40:30,211 INFO    SenderThread:29000 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-18 16:40:30,211 INFO    SenderThread:29000 [sender.py:send_exit():597] send defer
2024-01-18 16:40:30,211 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:30,211 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-18 16:40:30,211 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:30,211 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-18 16:40:30,211 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 1
2024-01-18 16:40:30,211 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:30,211 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-18 16:40:30,211 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:30,211 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-18 16:40:30,211 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 2
2024-01-18 16:40:30,211 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:30,211 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-18 16:40:30,211 INFO    HandlerThread:29000 [system_monitor.py:finish():203] Stopping system monitor
2024-01-18 16:40:30,211 INFO    HandlerThread:29000 [interfaces.py:finish():202] Joined cpu monitor
2024-01-18 16:40:30,211 INFO    HandlerThread:29000 [interfaces.py:finish():202] Joined disk monitor
2024-01-18 16:40:30,211 DEBUG   SystemMonitor:29000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-18 16:40:30,211 DEBUG   SystemMonitor:29000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-18 16:40:30,211 DEBUG   SystemMonitor:29000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-18 16:40:30,248 INFO    HandlerThread:29000 [interfaces.py:finish():202] Joined gpu monitor
2024-01-18 16:40:30,248 INFO    HandlerThread:29000 [interfaces.py:finish():202] Joined memory monitor
2024-01-18 16:40:30,248 INFO    HandlerThread:29000 [interfaces.py:finish():202] Joined network monitor
2024-01-18 16:40:30,248 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:30,248 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-18 16:40:30,248 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 3
2024-01-18 16:40:30,248 DEBUG   SenderThread:29000 [sender.py:send():382] send: stats
2024-01-18 16:40:30,248 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:30,248 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-18 16:40:30,248 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:30,248 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-18 16:40:30,248 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 4
2024-01-18 16:40:30,248 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:30,248 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-18 16:40:30,249 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:30,249 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-18 16:40:30,249 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 5
2024-01-18 16:40:30,249 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:30,249 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-18 16:40:30,249 DEBUG   SenderThread:29000 [sender.py:send():382] send: summary
2024-01-18 16:40:30,249 INFO    SenderThread:29000 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-18 16:40:30,249 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:30,249 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-18 16:40:30,249 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 6
2024-01-18 16:40:30,249 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:30,249 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-18 16:40:30,249 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:30,249 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-18 16:40:30,250 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 16:40:30,340 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 7
2024-01-18 16:40:30,340 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:30,340 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-18 16:40:30,340 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:30,340 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-18 16:40:30,985 INFO    Thread-12 :29000 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/config.yaml
2024-01-18 16:40:30,985 INFO    Thread-12 :29000 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/wandb-summary.json
2024-01-18 16:40:31,168 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 8
2024-01-18 16:40:31,168 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:31,168 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-18 16:40:31,168 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:31,168 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-18 16:40:31,168 INFO    SenderThread:29000 [job_builder.py:build():296] Attempting to build job artifact
2024-01-18 16:40:31,168 INFO    SenderThread:29000 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-18 16:40:31,177 INFO    SenderThread:29000 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-18 16:40:31,178 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 9
2024-01-18 16:40:31,178 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:31,179 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-18 16:40:31,179 DEBUG   SenderThread:29000 [sender.py:send():382] send: artifact
2024-01-18 16:40:31,210 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-18 16:40:31,711 INFO    wandb-upload_0:29000 [upload_job.py:push():89] Uploaded file /home/robertthomas/.local/share/wandb/artifacts/staging/tmpx33t05vh
2024-01-18 16:40:31,719 INFO    wandb-upload_1:29000 [upload_job.py:push():89] Uploaded file /home/robertthomas/.local/share/wandb/artifacts/staging/tmpk563hjrb
2024-01-18 16:40:31,985 INFO    Thread-12 :29000 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/output.log
2024-01-18 16:40:32,303 INFO    SenderThread:29000 [sender.py:send_artifact():1494] sent artifact job-https___github.com_rtavasso1_demucs_train.py - {'id': 'QXJ0aWZhY3Q6Njk1NjU1NzU1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTY0NzI4Mw==', 'latestArtifact': None}}
2024-01-18 16:40:32,303 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:32,303 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-18 16:40:32,303 INFO    SenderThread:29000 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-18 16:40:32,985 INFO    SenderThread:29000 [dir_watcher.py:finish():388] scan: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files
2024-01-18 16:40:32,985 INFO    SenderThread:29000 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/config.yaml config.yaml
2024-01-18 16:40:32,986 INFO    SenderThread:29000 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/conda-environment.yaml conda-environment.yaml
2024-01-18 16:40:32,986 INFO    SenderThread:29000 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/wandb-metadata.json wandb-metadata.json
2024-01-18 16:40:32,986 INFO    SenderThread:29000 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/requirements.txt requirements.txt
2024-01-18 16:40:32,986 INFO    SenderThread:29000 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/output.log output.log
2024-01-18 16:40:32,988 INFO    SenderThread:29000 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/wandb-summary.json wandb-summary.json
2024-01-18 16:40:32,989 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 10
2024-01-18 16:40:32,990 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: poll_exit
2024-01-18 16:40:32,990 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:32,991 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-18 16:40:32,991 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:32,991 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-18 16:40:32,991 INFO    SenderThread:29000 [file_pusher.py:finish():175] shutting down file pusher
2024-01-18 16:40:33,154 INFO    wandb-upload_0:29000 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/conda-environment.yaml
2024-01-18 16:40:33,179 INFO    wandb-upload_2:29000 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/config.yaml
2024-01-18 16:40:33,194 INFO    wandb-upload_3:29000 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/output.log
2024-01-18 16:40:33,204 INFO    wandb-upload_4:29000 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/wandb-summary.json
2024-01-18 16:40:33,206 INFO    wandb-upload_1:29000 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/files/requirements.txt
2024-01-18 16:40:33,211 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-18 16:40:33,211 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: poll_exit
2024-01-18 16:40:33,407 INFO    Thread-11 :29000 [sender.py:transition_state():617] send defer: 11
2024-01-18 16:40:33,407 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:33,407 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-18 16:40:33,407 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:33,407 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-18 16:40:33,407 INFO    SenderThread:29000 [file_pusher.py:join():181] waiting for file pusher
2024-01-18 16:40:33,407 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 12
2024-01-18 16:40:33,407 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:33,407 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-18 16:40:33,408 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:33,408 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-18 16:40:33,408 INFO    SenderThread:29000 [file_stream.py:finish():595] file stream finish called
2024-01-18 16:40:33,469 INFO    SenderThread:29000 [file_stream.py:finish():599] file stream finish is done
2024-01-18 16:40:33,469 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 13
2024-01-18 16:40:33,469 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:33,469 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-18 16:40:33,469 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:33,469 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-18 16:40:33,469 INFO    SenderThread:29000 [sender.py:transition_state():617] send defer: 14
2024-01-18 16:40:33,469 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: defer
2024-01-18 16:40:33,469 INFO    HandlerThread:29000 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-18 16:40:33,470 DEBUG   SenderThread:29000 [sender.py:send():382] send: final
2024-01-18 16:40:33,470 DEBUG   SenderThread:29000 [sender.py:send():382] send: footer
2024-01-18 16:40:33,470 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: defer
2024-01-18 16:40:33,470 INFO    SenderThread:29000 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-18 16:40:33,470 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-18 16:40:33,470 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: poll_exit
2024-01-18 16:40:33,470 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-18 16:40:33,471 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: poll_exit
2024-01-18 16:40:33,471 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: server_info
2024-01-18 16:40:33,471 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: get_summary
2024-01-18 16:40:33,471 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: server_info
2024-01-18 16:40:33,471 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-18 16:40:33,472 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 16:40:33,472 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: job_info
2024-01-18 16:40:33,513 DEBUG   SenderThread:29000 [sender.py:send_request():409] send_request: job_info
2024-01-18 16:40:33,513 INFO    MainThread:29000 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-01-18 16:40:33,513 INFO    MainThread:29000 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-01-18 16:40:33,513 INFO    MainThread:29000 [wandb_run.py:_footer_sync_info():3816] logging synced files
2024-01-18 16:40:33,514 DEBUG   HandlerThread:29000 [handler.py:handle_request():146] handle_request: shutdown
2024-01-18 16:40:33,514 INFO    HandlerThread:29000 [handler.py:finish():869] shutting down handler
2024-01-18 16:40:34,473 INFO    WriterThread:29000 [datastore.py:close():296] close: /home/robertthomas/rileyProject/demucs/wandb/run-20240118_164002-po50ejg0/run-po50ejg0.wandb
2024-01-18 16:40:34,513 INFO    SenderThread:29000 [sender.py:finish():1572] shutting down sender
2024-01-18 16:40:34,513 INFO    SenderThread:29000 [file_pusher.py:finish():175] shutting down file pusher
2024-01-18 16:40:34,513 INFO    SenderThread:29000 [file_pusher.py:join():181] waiting for file pusher
